GISYEARJOIN,IDyear_x,LAT,LON,AREA,Nviolations,Was complaint,Inspection Number,CrimeIsArson,CrimeIsOther,Structure_fire,Vehicle_fire,External_fire,Year Property Built,Assessed Land Value,Number of Units,Lot Area,COMH,COMM,COMO,COMR,GOVT,IND,MISC,MRES,SRES,UnkownUseType,A,B,C,D,S,H7X001,H7X002,H7X003,H7X004,H7X005,H7X006,H7X007,H7X008,H8C001,H8C002,H8C003,H8C004,H8C005,H8C006,H8C007,H8C008,H8C009,IFC001,IFF001,IFF002,IFF003,IFF004,Urban,SF_pred,VF_pred,EF_pred,minyr,maxyr,sdyr,resunits
G060075006140010192017,2017,37.7506726,-122.4032925,4729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001620010082017,2017,37.7770117,-122.4238483,7682.0,0.0,0.0,2.0,0.0,39.0,0.0,0.0,0.0,1911.0,351949.2,7.6,2821.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62,39,0,0,14,3,4,2,31,5,3,2,1,1,26,17,9,47,31,6,0,25,1,0.0,0.0,0.0,1907.0,1994.0,29.885495765385183,8.0
G060075001780220072017,2017,37.773664000000004,-122.4132966,14357.0,0.0,0.0,6.0,0.0,185.0,0.0,0.0,0.0,1917.0,100697.25,0.5,3554.25,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.0,275,144,82,6,16,0,10,17,174,7,5,2,0,2,167,144,23,176,174,0,2,172,1,0.0,0.0,0.0,1900.0,2009.0,39.89636195155765,12.0
G060075001680120002017,2017,37.771046000000005,-122.4293905,7681.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,1900.7692307692307,256505.38461538465,3.3076923076923075,1684.0769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,123,99,4,0,12,0,3,5,70,15,13,2,2,0,55,28,27,74,70,30,0,40,1,0.0,0.0,0.0,1889.0,1984.0,17.313289693180767,25.0
G060075001680130052017,2017,37.7703598,-122.426023,11754.0,3.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,1931.5,164359.0,7.5,3628.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252,206,7,0,20,0,3,16,206,7,6,1,0,1,199,162,37,211,206,6,0,200,1,1.0,0.0,1.0,1927.0,1959.0,12.399596767637195,9.0
G060075001690010082017,2017,37.7683513,-122.42848629999999,8410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,121180.0,0.0,4996.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1900.0,1900.0,0.0,2.0
G060075002030030032017,2017,37.765210100000004,-122.4303973,17522.0,2.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,1913.76,351943.68,3.88,3111.78,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.72,0.24,0.0,0.0,0.0,0.0,1.0,0.0,256,191,8,0,24,0,16,17,137,29,21,8,4,4,108,56,52,146,137,35,2,100,1,0.0,0.0,0.0,1890.0,1983.0,19.56420860291204,37.0
G060075002540220002017,2017,37.7388922,-122.41236140000001,7659.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1931.4,318663.4333333333,1.1,1843.033333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.9666666666666668,0.03333333333333333,86,54,1,2,17,0,0,12,36,18,13,5,1,4,18,7,11,37,36,21,4,11,1,0.0,0.0,0.0,1900.0,1987.0,22.95212408471164,30.0
G060075002540220052017,2017,37.7376398,-122.41249199999999,7584.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1917.1538461538464,240499.5,1.1153846153846154,1855.0769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1153846153846154,0.8846153846153846,0.0,0.0,0.0,0.0,1.0,0.0,82,46,3,0,8,0,13,12,27,19,15,4,0,4,8,3,5,30,27,16,6,5,1,0.0,0.0,0.0,1900.0,1954.0,17.68093279822601,26.0
G060075002540230172017,2017,37.736358,-122.4113621,7169.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1952.1538461538464,285406.42307692306,1.0384615384615383,1750.4615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.9615384615384616,0.0,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,73,33,8,0,15,0,13,4,31,18,12,6,0,6,13,11,2,32,31,16,5,10,1,0.0,0.0,0.0,1881.0,2010.0,35.385252464183736,30.0
G060075002540230192017,2017,37.735229100000005,-122.4120857,7021.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1949.9285714285716,236850.5,1.0357142857142858,1831.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9642857142857144,0.0,0.0,0.0,0.0,1.0,0.0,78,22,5,0,34,0,6,11,28,16,9,7,4,3,12,8,4,30,28,20,4,4,1,0.0,0.0,0.0,1906.0,1998.0,18.86585897648544,28.0
G060075002290320042017,2017,37.7523946,-122.40577350000001,12667.0,2.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1914.0526315789475,363064.8421052632,2.2105263157894743,2507.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.2631578947368421,0.0,0.0,0.0,0.0,1.0,0.0,243,96,5,2,33,0,82,25,76,35,17,18,10,8,41,9,32,80,76,23,1,52,1,0.0,0.0,0.0,1900.0,2006.0,35.13749675433526,30.0
G060075002580020282017,2017,37.7221063,-122.40185859999998,12799.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1928.4642857142856,331279.7857142857,1.2142857142857142,2998.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,233,22,23,1,160,0,22,5,63,43,32,11,3,8,20,14,6,69,63,20,2,41,1,0.0,0.0,0.0,1900.0,1965.0,19.395490647861106,30.0
G060075002580020312017,2017,37.7205485,-122.40229690000001,10567.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1941.8260869565215,149651.86956521738,1.0,2729.5652173913045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,95,30,15,0,36,0,13,1,26,16,8,8,1,7,10,7,3,26,26,12,8,6,1,1.0,0.0,1.0,1900.0,1965.0,17.613252586239312,25.0
G060075003130230362017,2017,37.710257399999996,-122.4657172,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002300310162017,2017,37.7325823,-122.3953136,6171.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979.2727272727273,227173.0909090909,1.0,2726.029090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,44,3,6,1,32,0,0,2,12,9,8,1,1,0,3,0,3,12,12,10,0,2,1,0.0,0.0,0.0,1942.0,1996.0,23.19521894309647,11.0
G060075002300320092017,2017,37.7314162,-122.3956148,3844.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1943.75,168992.83333333337,1.0,2388.083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,46,1,19,0,13,0,13,0,14,11,3,8,3,5,3,2,1,14,14,5,5,4,1,0.0,0.0,0.0,1941.0,1944.0,0.8660254037844294,12.0
G060075002330010202017,2017,37.7216916,-122.39650300000001,15846.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,1930.0882352941173,178533.61764705885,1.3235294117647058,2531.098823529412,0.0,0.05882352941176471,0.0,0.029411764705882356,0.0,0.029411764705882356,0.0,0.2647058823529412,0.6176470588235294,0.0,0.0,0.0,0.0,0.9705882352941176,0.029411764705882356,180,21,32,5,53,0,58,11,37,32,12,20,9,11,5,2,3,42,37,12,2,23,1,1.0,0.0,0.0,1880.0,1991.0,23.74026116115828,40.0
G060075002590030062017,2017,37.71979279999999,-122.4064535,3707.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1963.0,218880.875,1.0,1895.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29,6,5,0,14,0,4,0,9,5,3,2,0,2,4,4,0,9,9,4,3,2,1,0.0,0.0,0.0,1963.0,1963.0,0.0,8.0
G060075003310020062017,2017,37.7343099,-122.48467609999999,2665.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003080040112017,2017,37.7368974,-122.47525149999998,1415.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001550010062017,2017,37.7850073,-122.4312914,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001610030022017,2017,37.7802479,-122.43032050000001,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075004020040022017,2017,37.786775,-122.4718199,11457.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1915.571428571429,537837.8571428572,2.142857142857143,2105.1428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,1.0,0.0,32,23,0,0,6,0,0,3,21,7,7,0,0,0,14,13,1,24,21,1,5,15,1,0.0,0.0,0.0,1900.0,1924.0,8.843884085303582,8.0
G060075006100020142017,2017,37.71095220000001,-122.40250549999999,44717.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1942.0,1963.0,8.845903006477073,4.0
G060075001610020042017,2017,37.7782419,-122.43114150000001,9876.0,1.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,1900.0,10319.0,0.0,2062.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110,28,65,0,9,0,8,0,65,23,5,18,1,17,42,38,4,65,65,0,0,65,1,0.0,0.0,0.0,1900.0,1989.0,46.76893555912228,4.0
G060075002020020072017,2017,37.766864899999995,-122.4231462,15037.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,486,86,144,13,167,7,42,27,166,127,56,71,6,65,39,30,9,168,166,0,0,166,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002290120072017,2017,37.7491599,-122.41210790000001,5220.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81,19,23,3,9,0,13,14,27,22,6,16,4,12,5,3,2,28,27,0,0,27,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001050020082017,2017,37.7968107,-122.39761229999999,4426.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,461,321,13,0,111,0,4,12,353,59,51,8,2,6,294,259,35,431,353,0,1,352,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001760110032017,2017,37.784553700000004,-122.4047088,2937.0,7.0,0.0,0.0,0.0,102.0,0.0,0.0,1.0,1910.0,794587.0,1.0,2247.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002630130032017,2017,37.712272999999996,-122.4395811,6507.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1930.157894736842,185588.5263157895,1.0,2532.315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,70,20,0,0,44,0,2,4,21,18,12,6,1,5,3,3,0,22,21,13,6,2,1,0.0,0.0,0.0,1910.0,1950.0,10.286253814866686,19.0
G060075006070010622017,2017,37.767337100000006,-122.39005459999998,17342.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,220,96,6,2,96,0,5,15,111,45,38,7,4,3,66,47,19,112,111,1,0,110,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075006070010292017,2017,37.773484,-122.39267720000001,28029.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001260220022017,2017,37.8046436,-122.4265172,3137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,5,0,0,0,1,0,2,2,0,0,0,0,0,2,0,2,2,2,0,0,2,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002520040072017,2017,37.7409407,-122.41725090000001,5309.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1920.2222222222226,330226.7777777777,1.1666666666666667,1784.888888888889,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,1.0,0.0,49,31,1,0,7,0,9,1,20,11,8,3,0,3,9,6,3,23,20,9,3,8,1,0.0,0.0,0.0,1900.0,1990.0,20.621392534583105,18.0
G060075002520030052017,2017,37.7409351,-122.41418440000001,7386.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1925.548387096774,362104.96774193546,1.064516129032258,1748.774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,0.0,0.0,0.0,0.967741935483871,0.03225806451612903,76,54,4,0,7,1,2,8,35,18,14,4,0,4,17,10,7,36,35,25,4,6,1,0.0,0.0,0.0,1904.0,1990.0,24.97482603510725,32.0
G060075002540210092017,2017,37.7366429,-122.41633700000001,7574.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1924.2,216106.76666666663,1.0666666666666669,1750.4333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.9333333333333332,0.0,0.0,0.0,0.0,0.9666666666666668,0.03333333333333333,80,67,1,1,8,0,1,2,31,18,14,4,1,3,13,7,6,33,31,21,7,3,1,0.0,0.0,0.0,1900.0,1976.0,23.90267623163741,30.0
G060075002540320112017,2017,37.7345239,-122.4192094,8332.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1927.1363636363642,257277.63636363635,1.2272727272727273,2627.6259090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.8636363636363636,0.0,0.0,0.0,0.0,1.0,0.0,99,50,0,0,32,0,10,7,33,18,13,5,2,3,15,4,11,33,33,25,3,5,1,0.0,0.0,0.0,1900.0,1963.0,19.382823338711788,24.0
G060075002540320152017,2017,37.7344514,-122.4178348,5914.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1909.4545454545453,197410.4090909091,1.2272727272727273,1710.0795454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727273,0.7727272727272727,0.0,0.0,0.0,0.0,1.0,0.0,95,63,3,0,10,0,15,4,30,24,18,6,3,3,6,4,2,31,30,21,0,9,1,0.0,0.0,0.0,1900.0,1938.0,10.13388633121138,24.0
G060075002570110042017,2017,37.730073700000005,-122.4151507,11203.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1938.0344827586207,214952.31034482762,1.0,2794.5517241379307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9310344827586208,0.06896551724137931,79,32,0,0,36,0,9,2,28,19,17,2,2,0,9,9,0,29,28,17,10,1,1,0.0,0.0,0.0,1936.0,1943.0,1.6142835345902935,29.0
G060075002540210002017,2017,37.7386354,-122.4142672,3274.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1918.142857142857,221008.42857142855,1.2857142857142858,2287.5714285714284,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,37,13,0,0,3,0,18,3,9,6,2,4,1,3,3,2,1,9,9,4,0,5,1,0.0,0.0,0.0,1900.0,1981.0,27.406659774587613,8.0
G060075002540220022017,2017,37.738643100000004,-122.4136438,3826.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1916.166666666667,214397.0,1.4166666666666667,1655.416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,37,16,0,0,6,0,15,0,14,10,6,4,1,3,4,4,0,16,14,4,1,9,1,0.0,0.0,0.0,1900.0,1955.0,18.874416275572337,13.0
G060075002540210052017,2017,37.7377451,-122.4143574,7593.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1910.4516129032254,289859.7741935484,1.032258064516129,1806.774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,0.0,0.0,0.0,1.0,0.0,77,34,0,0,29,0,6,8,30,18,13,5,1,4,12,7,5,33,30,13,8,9,1,0.0,0.0,0.0,1900.0,1963.0,11.322069038467632,31.0
G060075002540210112017,2017,37.735429700000005,-122.41580900000001,7155.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1925.1,260992.2,1.0333333333333334,1745.9399999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.9666666666666668,0.0,0.0,0.0,0.0,1.0,0.0,89,52,1,0,16,0,6,14,31,19,12,7,0,7,12,5,7,31,31,22,4,5,1,0.0,0.0,0.0,1900.0,1964.0,18.905116986569084,30.0
G060075002540220082017,2017,37.7364991,-122.41384369999999,7237.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1928.2142857142856,226313.07142857145,1.0714285714285714,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,0.0,0.9642857142857144,0.03571428571428571,82,39,9,2,24,0,5,3,30,19,14,5,0,5,11,8,3,32,30,20,5,5,1,0.0,0.0,0.0,1905.0,1957.0,17.72380696502119,30.0
G060075002540220092017,2017,37.7353296,-122.4139492,7149.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1947.2,227811.48,1.04,1862.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,0.0,0.96,0.04,90,29,7,1,26,1,16,10,29,17,10,7,3,4,12,8,4,31,29,15,7,7,1,0.0,0.0,0.0,1900.0,2005.0,17.966753541033324,28.0
G060075002540220042017,2017,37.737674,-122.41311129999998,7566.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1920.0,233999.0,1.5,1750.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,14,8,6,0,0,0,0,0,4,3,1,2,1,1,1,0,1,5,4,2,1,1,1,0.0,0.0,0.0,1900.0,1959.0,24.627220712049517,5.0
G060075002520030092017,2017,37.7415922,-122.41226540000001,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1913.333333333333,335000.33333333326,1.0,2333.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,5,0,0,1,0,0,0,3,2,2,0,0,0,1,1,0,3,3,2,1,0,1,0.0,0.0,0.0,1912.0,1915.0,1.527525231651922,3.0
G060075002540230022017,2017,37.7390235,-122.4117376,9740.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1927.75,288251.22222222225,1.2222222222222223,1811.7777777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.8611111111111112,0.1388888888888889,106,68,2,0,7,3,14,12,48,22,17,5,2,3,26,18,8,48,48,24,7,17,1,0.0,0.0,0.0,1900.0,1999.0,26.2011450131478,37.0
G060075002510020042017,2017,37.7438537,-122.4094374,17231.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1951.4516129032254,330924.0645161291,1.5161290322580645,2783.9193548387098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3548387096774194,0.6451612903225806,0.0,0.0,0.0,0.0,0.935483870967742,0.06451612903225806,123,95,4,1,12,0,6,5,62,27,18,9,2,7,35,23,12,64,62,33,5,24,1,0.0,0.0,0.0,1906.0,1991.0,21.3179277154687,43.0
G060075002510010142017,2017,37.7458375,-122.40635149999999,7041.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1958.15,269519.1,1.0,1874.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50,29,1,0,18,0,0,2,22,9,7,2,1,1,13,8,5,22,22,13,5,4,1,0.0,0.0,0.0,1908.0,2007.0,21.809674567996286,21.0
G060075002510020062017,2017,37.74429779999999,-122.4074939,15853.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1968.1764705882354,378811.08823529404,1.0588235294117647,1866.764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.9411764705882352,0.0,0.0,0.0,0.0,0.7647058823529411,0.2352941176470588,97,82,4,0,10,0,0,1,39,24,21,3,1,2,15,6,9,39,39,28,8,3,1,0.0,0.0,0.0,1900.0,2014.0,31.836511453651124,40.0
G060075003080020002017,2017,37.7404125,-122.4600084,2188.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002160020042017,2017,37.7467799,-122.4461642,2542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003110010182017,2017,37.7315858,-122.4385588,2087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002550060082017,2017,37.7305704,-122.43607720000001,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
